T1,T2,T3
0.3496714153011233,0.6399355436586003,0.6324821725025618
0.2861735698828815,0.5924633682912769,0.6855481329284482
0.36476885381006924,0.5059630369920174,0.6207580079000038
0.4523029856408025,0.4353063222294426,0.6692038470360959
0.2765846625276664,0.569822331361359,0.5106385333046214
0.2765863043050819,0.539348538542175,0.7213293707372939
0.45792128155073913,0.5895193220027732,0.7001205475362223
0.37674347291529087,0.563517180168197,0.6182911368931809
0.2530525614065048,0.6049552715319335,0.7659245668432405
0.35425600435859644,0.4464764788439432,0.7937570137626558
0.25365823071875376,0.6317394065634325,0.5392440135631025
0.2534270246429743,0.51975996046924,0.6237275221433786
0.3241962271566034,0.7075260872625265,0.6230857650212701
0.1086719755342202,0.4310812181910432,0.6060096898891135
0.1275082167486967,0.6735963803165249,0.7829474841931748
0.24377124707590273,0.5197910783462648,0.6806173861227196
0.19871688796655762,0.43485819963855515,0.6735485158689389
0.33142473325952737,0.4516114165945678,0.49961376355932463
0.2091975924478789,0.46796526918056797,0.7635418030209226
0.15876962986647083,0.5424165946401917,0.5760741605146527
0.4465648768921554,0.55228354880355,0.7059932630266328
0.2774223699513464,0.4426299996061421,0.7277376937958191
0.3067528204687924,0.4975645407739017,0.836065859583865
0.15752518137865432,0.7142270358611864,0.5691179600880887
0.24556172754748173,0.6727543170100712,0.3980487844179174
0.3110922589709866,0.5436323669674032,0.7183849544753694
0.1849006422577697,0.50380034781682,0.8800511181510853
0.3375698018345672,0.5120031326718262,0.8238946352939437
0.2399361310081195,0.5613517972730416,0.7209659415274625
0.2708306250206723,0.39772074348015946,0.6508363814367952
0.2398293387770603,0.4742623462576655,0.780712259663731
0.4852278184508938,0.3331415926122411,0.602645380029553
0.2986502775262066,0.5399223122605279,0.7476357769356219
0.19422890710440993,0.564719593970274,0.7505470159166626
0.3822544912103189,0.4516813537700626,0.806020990749888
0.17791563500289775,0.6573986763290033,0.9759660038911078
0.3208863595004755,0.3774234336997659,0.7392415967178767
0.10403298761202243,0.353562511979018,0.64910363742925
0.16718139511015692,0.5224451818559972,0.6974425687808005
0.31968612358691234,0.6047098302612155,0.5230924095110882
0.37384665799954103,0.6683927691457869,0.6305286868910941
0.317136828118997,0.454111573713106,0.6590717561886895
0.28843517176117595,0.6078680833431296,0.6475911602065407
0.2698896304410711,0.4961491530499293,0.7152354872033722
0.15214780096325725,0.48273727000591804,0.6177580067617798
0.2280155791605291,0.5883659937486673,0.8121030667324471
0.25393612290402123,0.5652322878413419,0.7000207064918197
0.40571222262189155,0.342360784301575,0.6990699678861385
0.33436182895684613,0.6476540349725896,0.6672105283487082
0.1236959844637266,0.6380091354147451,0.7155190683858978
0.3324083969394795,0.43744372984904706,0.7825098264667634
0.2614917719583683,0.5395803533437409,0.6132869784289099
0.2323077999694041,0.5494030186282739,0.6341883510924743
0.36116762888408677,0.5260673765823907,0.6696273971223334
0.4030999522495951,0.444969484615458,0.5654129076526785
0.39312801191161983,0.4328376632061948,0.6180742140278501
0.21607824767773615,0.49744459290085546,0.652377912645534
0.26907876241487855,0.6172729019259364,0.7874389180712728
0.3331263431403564,0.5543600154594432,0.7262561329001924
0.3975545127122359,0.4629385667913894,0.7193589911367544
0.252082576215471,0.5771698710648345,0.7850897962167972
0.28143410233361826,0.21514573793699243,0.6862628211600603
0.18936650259939716,0.6148765700372103,0.7390464849928889
0.18037933759193292,0.32602862212219,0.6896778247067503
0.3812525822394198,0.4637559058596868,0.7265362349399628
0.43562400285708225,0.3880330105373856,0.6417241342388418
0.2927989878419666,0.3705318524279094,0.456118284172357
0.4003532897892024,0.6160826787378519,0.6865720837813696
0.3361636025047634,0.45322987986881086,0.842274813609994
0.23548802453948756,0.5346503881730715,0.7926215402241592
0.3361395605508414,0.49530794211208157,0.796539748459117
0.45380365664659694,0.5477040827223122,0.8236130721806217
0.29641739608900486,0.5076821891060256,0.7088657590961437
0.45646436558140063,0.37170077758114306,0.7197315707405595
